Central,North,South,East,West,flat_type,storey_range,floor_area_sqm,remaining_lease_decimal,resale_price
1,0,0,0,0,3,1,66,50.07,300000
1,0,0,0,0,3,1,65,50,315000
1,0,0,0,0,3,1,65,49.11,345000
1,0,0,0,0,4,2,92,88.04,878800
1,0,0,0,0,4,1,92,88.03,777000
1,0,0,0,0,4,1,92,88.04,795000
1,0,0,0,0,4,2,94,87,962000
1,0,0,0,0,4,1,102,73.07,690000
1,0,0,0,0,4,1,101,73.1,640000
1,0,0,0,0,4,1,102,74.11,625000
1,0,0,0,0,4,1,91,52.1,600000
1,0,0,0,0,4,1,91,52.11,590000
1,0,0,0,0,4,1,75,77.1,500000
1,0,0,0,0,4,2,93,93.1,818000
1,0,0,0,0,4,1,83,63.03,602000
1,0,0,0,0,4,1,103,63.05,635000
1,0,0,0,0,4,1,104,63.03,610000
1,0,0,0,0,4,1,93,93.1,830000
1,0,0,0,0,4,1,93,93.11,910000
1,0,0,0,0,4,1,95,57.04,515000
1,0,0,0,0,4,1,84,61.01,548000
1,0,0,0,0,4,1,88,93.07,920000
1,0,0,0,0,4,1,95,93.06,870000
1,0,0,0,0,4,1,95,93.06,948888
1,0,0,0,0,4,1,85,82.09,735000
1,0,0,0,0,4,1,90,82.08,790888
1,0,0,0,0,4,2,91,50.03,465000
1,0,0,0,0,4,2,91,50,450000
1,0,0,0,0,4,1,91,49.11,460000
1,0,0,0,0,4,1,107,70.09,630000
1,0,0,0,0,4,1,87,50.08,510000
1,0,0,0,0,5,2,119,87,1208888
1,0,0,0,0,5,1,122,57.09,850000
1,0,0,0,0,5,1,117,50.06,650000
1,0,0,0,0,5,1,131,62,810000
1,0,0,0,0,5,2,105,77.09,718000
1,0,0,0,0,5,1,121,63.06,900000
1,0,0,0,0,5,2,114,51,775000
1,0,0,0,0,5,1,110,82.09,895000
1,0,0,0,0,3,1,65,51.04,398000
1,0,0,0,0,3,1,76,51.04,500000
1,0,0,0,0,3,1,76,51.04,460000
1,0,0,0,0,3,1,76,51.03,522888
1,0,0,0,0,3,1,76,51.03,425000
1,0,0,0,0,3,1,77,51,420000
1,0,0,0,0,3,1,70,51.01,428000
1,0,0,0,0,3,1,76,51.04,450000
1,0,0,0,0,4,1,87,52.01,590000
1,0,0,0,0,4,1,82,52.04,680000
1,0,0,0,0,5,1,122,51,645888
1,0,0,0,0,5,1,120,51,838000
1,0,0,0,0,3,1,60,43.01,310000
1,0,0,0,0,3,1,67,46.04,340000
1,0,0,0,0,3,1,60,43,250000
1,0,0,0,0,3,1,60,43,300000
1,0,0,0,0,3,2,70,88.02,595000
1,0,0,0,0,3,1,82,55.09,458000
1,0,0,0,0,3,2,68,94.04,688000
1,0,0,0,0,3,1,65,50.04,458000
1,0,0,0,0,3,1,73,51,480000
1,0,0,0,0,3,1,69,46.01,350000
1,0,0,0,0,3,1,67,46,340000
1,0,0,0,0,3,1,72,46.05,380000
1,0,0,0,0,3,1,69,45.11,394000
1,0,0,0,0,3,1,76,49.05,380000
1,0,0,0,0,3,1,70,46.05,370000
1,0,0,0,0,4,1,103,72.06,735000
1,0,0,0,0,4,1,83,92.07,843000
1,0,0,0,0,4,2,95,92.02,1188888
1,0,0,0,0,4,2,93,94.05,928000
1,0,0,0,0,4,2,93,94.05,900000
1,0,0,0,0,4,2,93,94.04,965000
1,0,0,0,0,4,1,87,89.02,843000
1,0,0,0,0,4,2,93,94.04,948000
1,0,0,0,0,4,1,92,89.02,825000
1,0,0,0,0,4,2,93,94.04,925233
1,0,0,0,0,4,1,105,73.08,830000
1,0,0,0,0,4,1,87,88.07,851000
1,0,0,0,0,4,1,84,50.05,500000
1,0,0,0,0,4,2,90,82.08,870000
1,0,0,0,0,4,1,94,87.07,865000
1,0,0,0,0,4,1,85,78.04,750000
1,0,0,0,0,4,2,90,82.11,828000
1,0,0,0,0,4,2,85,82.05,858000
1,0,0,0,0,4,1,85,84.07,800000
1,0,0,0,0,5,2,99,92.02,1200888
1,0,0,0,0,5,1,117,53.11,858000
1,0,0,0,0,5,2,117,53,875000
1,0,0,0,0,5,1,124,74.09,988000
1,0,0,0,0,5,2,117,51,900000
1,0,0,0,0,6,1,150,71.09,1260000
1,0,0,0,0,6,1,149,71.08,1100000
1,0,0,0,0,2,1,40,48,240000
1,0,0,0,0,2,1,54,43.05,291000
1,0,0,0,0,3,2,68,93.01,610000
1,0,0,0,0,3,1,65,44.05,388000
1,0,0,0,0,3,1,65,48.06,370000
1,0,0,0,0,3,1,67,46,378000
1,0,0,0,0,3,1,65,43.05,345000
1,0,0,0,0,3,1,68,94.07,708000
1,0,0,0,0,3,1,66,46,360000
1,0,0,0,0,3,1,67,47.06,365000
1,0,0,0,0,3,1,68,46,328000
1,0,0,0,0,3,2,68,94.06,680000
1,0,0,0,0,3,1,62,49,328000
1,0,0,0,0,3,1,67,46.01,318000
1,0,0,0,0,3,2,68,44.04,388000
1,0,0,0,0,3,1,61,48.11,308000
1,0,0,0,0,3,1,63,59.05,300000
1,0,0,0,0,3,1,67,47.01,335000
1,0,0,0,0,3,1,68,45.05,310000
1,0,0,0,0,3,1,76,52.05,360000
1,0,0,0,0,3,1,65,52.08,340000
1,0,0,0,0,3,1,67,60.09,383000
1,0,0,0,0,3,1,67,60.09,385000
1,0,0,0,0,3,1,67,60.08,363888
1,0,0,0,0,3,1,74,60.06,483000
1,0,0,0,0,3,1,67,47.01,340000
1,0,0,0,0,3,1,67,47,320000
1,0,0,0,0,3,1,65,58,348000
1,0,0,0,0,3,1,65,49.06,358000
1,0,0,0,0,3,1,65,57.11,360000
1,0,0,0,0,3,1,65,49.05,320000
1,0,0,0,0,3,1,65,57.11,373000
1,0,0,0,0,3,1,68,93.02,600000
1,0,0,0,0,3,1,68,93.01,610000
1,0,0,0,0,3,1,57,44.04,306000
1,0,0,0,0,3,1,68,93,568000
1,0,0,0,0,4,1,103,65,608000
1,0,0,0,0,4,1,93,94.07,905000
1,0,0,0,0,4,2,93,94.06,998333
1,0,0,0,0,4,2,93,94.06,1050000
1,0,0,0,0,4,2,91,88.03,938000
1,0,0,0,0,4,2,91,88.03,940000
1,0,0,0,0,4,2,91,82,868000
1,0,0,0,0,4,2,101,77.11,848000
1,0,0,0,0,4,1,102,73.07,742500
1,0,0,0,0,4,1,104,74.06,700000
1,0,0,0,0,4,1,106,60.06,640000
1,0,0,0,0,4,1,91,85.03,738000
1,0,0,0,0,4,1,87,49.06,428000
1,0,0,0,0,4,1,87,49.05,428000
1,0,0,0,0,5,1,132,45.11,690000
1,0,0,0,0,5,1,113,88.04,1120000
1,0,0,0,0,5,1,124,73.04,1048000
1,0,0,0,0,5,1,121,75.06,915000
1,0,0,0,0,5,1,115,77.01,968888
1,0,0,0,0,5,1,110,78.07,815000
1,0,0,0,0,5,2,136,69.03,963000
1,0,0,0,0,5,1,121,74.08,798888
1,0,0,0,0,5,2,117,52.03,605000
1,0,0,0,0,5,2,117,52.07,588000
1,0,0,0,0,5,2,119,53.11,670000
1,0,0,0,0,5,1,140,60.04,828888
1,0,0,0,0,6,1,147,69.02,913000
1,0,0,0,0,6,1,143,69.02,1120000
1,0,0,0,0,6,1,161,60.01,1090000
1,0,0,0,0,3,1,64,61.1,475000
1,0,0,0,0,3,1,64,63.11,500000
1,0,0,0,0,3,1,64,63.1,435000
1,0,0,0,0,3,1,64,62.05,455000
1,0,0,0,0,3,1,64,62.05,460000
1,0,0,0,0,3,1,64,63.01,455000
1,0,0,0,0,4,1,84,63.06,468000
1,0,0,0,0,4,1,104,61.11,699000
1,0,0,0,0,4,1,84,61.11,583888
1,0,0,0,0,4,1,83,64.02,622000
1,0,0,0,0,4,1,88,64.01,650000
1,0,0,0,0,4,2,103,74.03,745000
1,0,0,0,0,4,2,106,68.05,828888
1,0,0,0,0,4,2,101,68.05,776888
1,0,0,0,0,4,1,107,68.01,680000
1,0,0,0,0,4,1,105,68.05,670000
1,0,0,0,0,4,1,103,68.02,725000
1,0,0,0,0,4,1,108,68.05,738000
1,0,0,0,0,4,2,103,74.04,750388
1,0,0,0,0,4,1,104,68.06,608000
1,0,0,0,0,4,2,102,74.03,838000
1,0,0,0,0,4,1,100,74.03,700000
1,0,0,0,0,4,1,88,50.04,430000
1,0,0,0,0,5,1,121,63.04,776000
1,0,0,0,0,5,2,131,64.04,928000
1,0,0,0,0,5,1,131,64.04,958000
1,0,0,0,0,5,1,121,64.04,750000
1,0,0,0,0,5,1,137,68.02,932500
1,0,0,0,0,5,1,132,68.02,953000
1,0,0,0,0,5,2,120,87.06,1315000
1,0,0,0,0,5,2,120,87.05,1390000
1,0,0,0,0,5,2,120,65.1,900000
1,0,0,0,0,5,1,120,66,880000
1,0,0,0,0,5,2,120,62.03,850000
1,0,0,0,0,5,1,122,65.11,908000
1,0,0,0,0,6,1,150,68.05,1050000
1,0,0,0,0,6,1,146,68.02,1038000
1,0,0,0,0,6,1,146,68.02,968888
1,0,0,0,0,6,1,154,62.05,980000
1,0,0,0,0,1,1,31,51.01,237000
1,0,0,0,0,2,1,34,47.04,255000
1,0,0,0,0,2,1,43,46,265000
1,0,0,0,0,3,1,68,56.05,393000
1,0,0,0,0,3,1,76,49.05,428000
1,0,0,0,0,3,1,75,60.04,475000
1,0,0,0,0,3,1,67,93.08,618000
1,0,0,0,0,3,1,86,56.08,565000
1,0,0,0,0,3,2,69,89.02,700000
1,0,0,0,0,3,1,68,95.03,658000
1,0,0,0,0,3,2,68,95.03,748000
1,0,0,0,0,3,1,63,45.1,310000
1,0,0,0,0,3,2,60,84.11,625000
1,0,0,0,0,3,2,60,84.11,640000
1,0,0,0,0,3,1,53,45.04,255000
1,0,0,0,0,3,1,88,48.1,648000
1,0,0,0,0,3,1,54,45.11,325000
1,0,0,0,0,3,1,66,59.03,390000
1,0,0,0,0,3,1,65,51.01,300000
1,0,0,0,0,3,1,67,54.05,395000
1,0,0,0,0,3,1,67,53.1,388000
1,0,0,0,0,3,1,65,51.1,370000
1,0,0,0,0,3,1,67,52.06,396000
1,0,0,0,0,3,1,70,52.02,395000
1,0,0,0,0,3,2,68,94.1,680000
1,0,0,0,0,3,2,68,94.09,725000
1,0,0,0,0,3,1,67,89.05,668000
1,0,0,0,0,3,1,88,49,680000
1,0,0,0,0,4,1,87,91.1,1000000
1,0,0,0,0,4,1,88,48.1,505000
1,0,0,0,0,4,1,108,60.03,620000
1,0,0,0,0,4,1,103,61,550000
1,0,0,0,0,4,1,90,78.1,858888
1,0,0,0,0,4,2,90,78.1,850000
1,0,0,0,0,4,2,90,78.1,888000
1,0,0,0,0,4,1,90,82,600000
1,0,0,0,0,4,2,92,93.08,780088
1,0,0,0,0,4,2,94,89.03,1010000
1,0,0,0,0,4,2,93,95.03,1040000
1,0,0,0,0,4,1,90,84.11,838000
1,0,0,0,0,4,2,85,78.11,780000
1,0,0,0,0,4,1,90,84.11,815000
1,0,0,0,0,4,1,91,78.1,780000
1,0,0,0,0,4,1,90,84.1,796000
1,0,0,0,0,4,1,88,51.1,535000
1,0,0,0,0,4,1,92,79.04,650000
1,0,0,0,0,4,1,100,81.09,868000
1,0,0,0,0,4,1,100,81.08,800000
1,0,0,0,0,4,1,82,51.03,425000
1,0,0,0,0,4,1,82,51.02,520000
1,0,0,0,0,4,1,93,93.03,802888
1,0,0,0,0,4,1,93,93.03,776088
1,0,0,0,0,4,1,91,52.07,552888
1,0,0,0,0,4,1,91,52.06,538000
1,0,0,0,0,4,1,93,94.1,903000
1,0,0,0,0,4,2,93,94.1,940000
1,0,0,0,0,4,2,93,94.1,938000
1,0,0,0,0,4,2,93,94.09,910888
1,0,0,0,0,4,1,93,94.09,800000
1,0,0,0,0,4,2,93,94.09,935000
1,0,0,0,0,4,1,93,94.09,898000
1,0,0,0,0,4,1,93,94.1,763000
1,0,0,0,0,4,1,93,94.09,808000
1,0,0,0,0,4,2,93,94.09,918000
1,0,0,0,0,5,1,117,53.09,670000
1,0,0,0,0,5,1,110,78.1,990000
1,0,0,0,0,5,1,110,78.09,1030000
1,0,0,0,0,5,2,127,72.09,870000
1,0,0,0,0,5,1,128,72.1,860000
1,0,0,0,0,5,1,110,78.11,853000
1,0,0,0,0,5,1,110,78.1,920000
1,0,0,0,0,5,2,115,76.11,1010000
1,0,0,0,0,5,1,115,81.09,958000
1,0,0,0,0,5,1,122,55.07,835000
1,0,0,0,0,5,2,122,55.08,895000
1,0,0,0,0,5,1,121,75.07,780000
1,0,0,0,0,5,2,117,52.07,735000
1,0,0,0,0,4,1,89,50.02,620000
1,0,0,0,0,4,1,104,64.05,813000
1,0,0,0,0,4,1,104,65.01,745000
1,0,0,0,0,4,1,104,65.03,800000
1,0,0,0,0,2,2,45,49.11,328000
1,0,0,0,0,3,1,66,57.11,405000
1,0,0,0,0,3,1,60,55,460000
1,0,0,0,0,3,1,68,55,500000
1,0,0,0,0,3,1,60,55,530000
1,0,0,0,0,3,1,67,50.05,450000
1,0,0,0,0,3,1,58,49.1,380000
1,0,0,0,0,3,1,60,60,480000
1,0,0,0,0,3,1,59,53,464000
1,0,0,0,0,3,1,72,61.04,432000
1,0,0,0,0,3,2,60,54.05,525000
1,0,0,0,0,4,2,97,87,1168000
1,0,0,0,0,4,2,93,86.1,1225000
1,0,0,0,0,4,1,95,86.1,1100000
1,0,0,0,0,4,1,92,60.03,725000
1,0,0,0,0,4,1,109,59.07,655000
1,0,0,0,0,4,1,101,59.07,658000
1,0,0,0,0,4,1,102,61.06,660000
1,0,0,0,0,5,1,106,86.11,1260000
1,0,0,0,0,5,2,107,86.11,1380000
1,0,0,0,0,5,2,106,86.11,1400000
1,0,0,0,0,2,1,45,61.1,295000
1,0,0,0,0,2,1,45,42.11,250000
1,0,0,0,0,2,1,42,44.11,245000
1,0,0,0,0,2,1,42,44.1,256000
1,0,0,0,0,2,1,42,46.1,260000
1,0,0,0,0,3,1,60,61.11,380000
1,0,0,0,0,3,1,67,53.1,400000
1,0,0,0,0,3,1,65,51.05,364000
1,0,0,0,0,3,1,57,49.05,275000
1,0,0,0,0,3,1,57,49.04,270000
1,0,0,0,0,3,1,60,45.11,278088
1,0,0,0,0,3,1,56,44.11,300000
1,0,0,0,0,3,1,60,44.11,305000
1,0,0,0,0,3,1,56,44.11,285000
1,0,0,0,0,3,1,61,44.1,300000
1,0,0,0,0,3,1,60,44.11,250000
1,0,0,0,0,3,1,67,92.08,548888
1,0,0,0,0,3,1,56,44.1,320000
1,0,0,0,0,3,1,56,44.1,278000
1,0,0,0,0,3,1,60,46.1,296333
1,0,0,0,0,3,1,59,53.03,353000
1,0,0,0,0,3,1,70,53.03,340000
1,0,0,0,0,3,1,59,53.03,312000
1,0,0,0,0,3,1,60,82.11,550888
1,0,0,0,0,3,1,66,57.1,316000
1,0,0,0,0,3,1,74,59.09,435000
1,0,0,0,0,3,1,65,52.05,368000
1,0,0,0,0,3,1,59,58.09,348888
1,0,0,0,0,3,1,65,52.04,352000
1,0,0,0,0,3,1,65,52.04,360000
1,0,0,0,0,3,1,58,48.06,280000
1,0,0,0,0,3,1,66,57,350000
1,0,0,0,0,3,1,68,92.09,585000
1,0,0,0,0,3,1,68,92.09,588000
1,0,0,0,0,4,2,93,92.09,860000
1,0,0,0,0,4,2,93,92.08,862000
1,0,0,0,0,4,1,93,92.08,803000
1,0,0,0,0,4,1,93,92.08,868000
1,0,0,0,0,4,1,92,58.02,668000
1,0,0,0,0,4,1,95,87.1,811888
1,0,0,0,0,4,1,95,87.1,783000
1,0,0,0,0,4,2,93,87.09,830000
1,0,0,0,0,4,1,95,87.09,840800
1,0,0,0,0,4,1,95,87.09,768000
1,0,0,0,0,4,1,109,61.1,728000
1,0,0,0,0,4,1,91,56.06,487000
1,0,0,0,0,4,1,95,76.03,728000
1,0,0,0,0,4,1,94,61,510000
1,0,0,0,0,4,1,91,61,570000
1,0,0,0,0,4,1,94,61,558888
1,0,0,0,0,4,1,88,51.05,485000
1,0,0,0,0,4,1,104,62,498000
1,0,0,0,0,4,1,104,61.11,535000
1,0,0,0,0,4,1,84,62.03,450000
1,0,0,0,0,4,1,84,61.04,470000
1,0,0,0,0,4,1,104,61.03,538888
1,0,0,0,0,4,1,84,61.11,460000
1,0,0,0,0,4,1,89,61.1,465000
1,0,0,0,0,4,1,84,61.1,450000
1,0,0,0,0,4,1,84,61.1,455000
1,0,0,0,0,4,1,104,61.1,555000
1,0,0,0,0,5,1,125,54.11,680000
1,0,0,0,0,5,1,121,59.07,725000
1,0,0,0,0,5,1,137,59.07,1050000
1,0,0,0,0,5,1,119,53.01,695000
1,0,0,0,0,6,1,146,62.08,928000
1,0,0,0,0,2,1,50,46.04,318000
1,0,0,0,0,2,1,48,46.04,320000
1,0,0,0,0,2,1,48,46.03,278000
1,0,0,0,0,3,2,68,93.1,730000
1,0,0,0,0,3,1,68,93.09,670000
1,0,0,0,0,3,1,63,56.1,325000
1,0,0,0,0,3,1,68,93.09,648000
1,0,0,0,0,3,1,68,93.09,560000
1,0,0,0,0,3,1,65,50.05,370000
1,0,0,0,0,3,2,65,50.04,370000
1,0,0,0,0,3,1,70,50,372000
1,0,0,0,0,3,1,56,46.11,277000
1,0,0,0,0,3,1,56,46.04,257000
1,0,0,0,0,3,1,67,93.09,538000
1,0,0,0,0,3,2,67,93.08,590000
1,0,0,0,0,3,1,67,93.08,548888
1,0,0,0,0,3,1,103,58.01,605000
1,0,0,0,0,3,1,68,57.06,465000
1,0,0,0,0,3,1,68,57.05,435000
1,0,0,0,0,3,1,59,57.05,412000
1,0,0,0,0,3,1,59,49.04,330000
1,0,0,0,0,3,1,63,61.11,405000
1,0,0,0,0,3,1,68,57.04,385000
1,0,0,0,0,3,1,59,52.03,370000
1,0,0,0,0,3,1,59,52.02,355000
1,0,0,0,0,3,1,59,52.02,328000
1,0,0,0,0,3,1,74,60.09,532000
1,0,0,0,0,3,1,66,56.09,420690
1,0,0,0,0,3,1,65,50.01,345000
1,0,0,0,0,3,1,66,57.04,365000
1,0,0,0,0,4,2,70,55.07,458888
1,0,0,0,0,4,1,89,88.03,700000
1,0,0,0,0,4,1,93,93.1,888000
1,0,0,0,0,4,1,89,88.03,820000
1,0,0,0,0,4,2,94,86.11,995000
1,0,0,0,0,4,1,108,72.07,768000
1,0,0,0,0,4,1,108,72.06,750000
1,0,0,0,0,4,1,82,58.07,535000
1,0,0,0,0,4,1,94,57,500000
1,0,0,0,0,4,1,94,56.09,570000
1,0,0,0,0,4,1,93,93.08,780000
1,0,0,0,0,4,1,91,60.09,541000
1,0,0,0,0,4,1,106,60.1,705000
1,0,0,0,0,4,1,103,59.03,718888
1,0,0,0,0,4,1,85,82.08,618000
1,0,0,0,0,4,2,90,82.05,848888
1,0,0,0,0,4,2,95,93.04,1068888
1,0,0,0,0,4,2,85,82.07,850000
1,0,0,0,0,5,2,118,57.06,805000
1,0,0,0,0,5,2,107,86.11,1088000
1,0,0,0,0,5,1,120,73.09,820000
1,0,0,0,0,5,1,120,74.1,882500
1,0,0,0,0,5,2,105,80.04,758000
1,0,0,0,0,5,2,118,60.09,800000
1,0,0,0,0,5,2,110,82.06,985000
1,0,0,0,0,6,2,144,70.09,1146000
1,0,0,0,0,3,1,65,51.02,490999
1,0,0,0,0,3,1,65,51.03,436888
1,0,0,0,0,3,1,68,52.01,400000
1,0,0,0,0,3,1,76,51.01,428000
1,0,0,0,0,4,1,88,50.11,530000
1,0,0,0,0,4,1,88,50.1,610000
1,0,0,0,0,5,2,126,52.11,955000
1,0,0,0,0,5,1,126,52.1,808000
1,0,0,0,0,3,1,58,42.11,305000
1,0,0,0,0,3,1,60,42.11,288000
1,0,0,0,0,3,1,69,44.11,362000
1,0,0,0,0,3,1,63,91,540000
1,0,0,0,0,3,1,60,42.1,310000
1,0,0,0,0,3,2,65,92.01,721000
1,0,0,0,0,3,1,67,55.09,402500
1,0,0,0,0,3,1,65,53.11,408000
1,0,0,0,0,3,2,68,94.04,685000
1,0,0,0,0,3,2,68,94.04,710088
1,0,0,0,0,3,1,65,52.05,415000
1,0,0,0,0,3,1,65,53.03,450000
1,0,0,0,0,3,1,65,52.04,418000
1,0,0,0,0,3,1,76,52.04,438000
1,0,0,0,0,3,1,65,50.1,408000
1,0,0,0,0,3,1,73,50.02,488888
1,0,0,0,0,3,1,65,50.03,415000
1,0,0,0,0,3,1,59,50.03,388000
1,0,0,0,0,3,2,65,50.03,410000
1,0,0,0,0,3,1,65,50.1,450000
1,0,0,0,0,3,1,65,50.1,400000
1,0,0,0,0,3,1,67,45.11,320000
1,0,0,0,0,3,1,69,45.11,353000
1,0,0,0,0,3,1,67,46,370000
1,0,0,0,0,3,1,95,44.04,833000
1,0,0,0,0,3,1,60,46.04,330000
1,0,0,0,0,3,1,60,46.04,280000
1,0,0,0,0,3,2,70,87.06,710000
1,0,0,0,0,4,1,88,91,830000
1,0,0,0,0,4,2,96,90.11,938000
1,0,0,0,0,4,1,88,90.11,860000
1,0,0,0,0,4,2,104,72.06,890000
1,0,0,0,0,4,2,87,92.02,915000
1,0,0,0,0,4,2,95,92.01,1130000
1,0,0,0,0,4,2,83,92.01,900000
1,0,0,0,0,4,2,83,92.05,905000
1,0,0,0,0,4,1,95,88,750000
1,0,0,0,0,4,1,87,79.05,640000
1,0,0,0,0,4,1,93,94.04,886000
1,0,0,0,0,4,2,93,94.04,950000
1,0,0,0,0,4,2,93,94.04,940000
1,0,0,0,0,4,2,93,94.04,930000
1,0,0,0,0,4,1,93,94.03,990000
1,0,0,0,0,4,1,93,89.02,862000
1,0,0,0,0,4,2,93,94.03,952000
1,0,0,0,0,4,2,93,94.03,918000
1,0,0,0,0,4,2,92,89.02,900000
1,0,0,0,0,4,2,93,94.03,970000
1,0,0,0,0,4,1,93,94.03,910000
1,0,0,0,0,4,2,92,89.01,898000
1,0,0,0,0,4,2,93,94.03,950000
1,0,0,0,0,4,1,82,52.11,570000
1,0,0,0,0,4,1,82,50.03,551000
1,0,0,0,0,4,1,88,50.1,580000
1,0,0,0,0,4,2,87,88.07,840000
1,0,0,0,0,4,2,96,76.07,790000
1,0,0,0,0,4,2,90,82.09,850000
1,0,0,0,0,4,1,90,84.06,790000
1,0,0,0,0,5,2,128,72.07,1015000
1,0,0,0,0,5,1,99,92.01,978000
1,0,0,0,0,5,2,112,79.06,896000
1,0,0,0,0,5,2,113,89.01,1223000
1,0,0,0,0,5,2,118,50.03,780000
1,0,0,0,0,5,2,119,50.11,928000
1,0,0,0,0,5,1,133,69.03,945000
1,0,0,0,0,6,1,148,71.08,1200000
1,0,0,0,0,6,1,150,71.07,1180000
1,0,0,0,0,2,1,40,47.1,256888
1,0,0,0,0,3,1,65,43.04,345888
1,0,0,0,0,3,1,68,94.06,650000
1,0,0,0,0,3,1,66,48.05,343888
1,0,0,0,0,3,1,67,47.05,385000
1,0,0,0,0,3,1,66,45.1,313888
1,0,0,0,0,3,1,68,45.11,358000
1,0,0,0,0,3,2,68,94.05,743800
1,0,0,0,0,3,1,68,45.1,370000
1,0,0,0,0,3,1,68,94.05,638000
1,0,0,0,0,3,1,65,43.03,360000
1,0,0,0,0,3,1,66,45.1,310000
1,0,0,0,0,3,1,66,48.04,338000
1,0,0,0,0,3,1,63,45.1,300000
1,0,0,0,0,3,1,68,47.1,388888
1,0,0,0,0,3,1,65,43.04,295000
1,0,0,0,0,3,1,67,45.1,325000
1,0,0,0,0,3,1,67,45.1,310000
1,0,0,0,0,3,1,67,44.11,330000
1,0,0,0,0,3,1,67,45.05,325000
1,0,0,0,0,3,1,67,46.11,332888
1,0,0,0,0,3,1,67,46.05,320000
1,0,0,0,0,3,1,77,46.1,380000
1,0,0,0,0,3,1,66,46.04,306000
1,0,0,0,0,3,1,67,46.1,315000
1,0,0,0,0,3,1,74,60,495000
1,0,0,0,0,3,1,74,60.04,430000
1,0,0,0,0,3,1,74,60.04,500000
1,0,0,0,0,3,1,74,60.04,460000
1,0,0,0,0,3,1,67,46.11,316888
1,0,0,0,0,3,1,67,46.11,325000
1,0,0,0,0,3,1,67,46.1,328000
1,0,0,0,0,3,1,76,49.05,400000
1,0,0,0,0,3,1,68,92.11,610000
1,0,0,0,0,3,1,68,92.11,605000
1,0,0,0,0,4,1,103,59.09,590888
1,0,0,0,0,4,1,103,59.09,522000
1,0,0,0,0,4,1,93,92.11,665000
1,0,0,0,0,4,1,93,92.11,795000
1,0,0,0,0,4,1,93,94.06,850000
1,0,0,0,0,4,1,93,94.06,905000
1,0,0,0,0,4,1,93,94.05,860000
1,0,0,0,0,4,2,93,94.05,998888
1,0,0,0,0,4,2,93,94.05,970000
1,0,0,0,0,4,2,93,94.05,998000
1,0,0,0,0,4,2,91,88.02,1000000
1,0,0,0,0,4,1,105,73.03,805000
1,0,0,0,0,4,1,82,52.03,471000
1,0,0,0,0,4,1,82,52.02,392000
1,0,0,0,0,4,1,96,60.08,570000
1,0,0,0,0,4,1,103,60.05,698000
1,0,0,0,0,4,1,103,60.04,650000
1,0,0,0,0,4,1,91,85.02,808000
1,0,0,0,0,4,2,91,85.02,900000
1,0,0,0,0,4,2,90,85.01,925000
1,0,0,0,0,4,1,87,49.05,450000
1,0,0,0,0,4,2,87,49.05,425000
1,0,0,0,0,4,1,87,49.04,445000
1,0,0,0,0,4,1,87,49.05,428000
1,0,0,0,0,4,1,93,93,763000
1,0,0,0,0,5,1,119,59.02,630000
1,0,0,0,0,5,1,119,59.01,658000
1,0,0,0,0,5,1,123,62.06,818000
1,0,0,0,0,5,1,110,88.03,1068000
1,0,0,0,0,5,2,117,88.02,1300000
1,0,0,0,0,5,1,121,75.1,1000000
1,0,0,0,0,5,2,124,77.11,1030000
1,0,0,0,0,5,2,124,75.05,1200000
1,0,0,0,0,5,1,125,73.02,980000
1,0,0,0,0,5,2,120,75.09,1058000
1,0,0,0,0,5,2,120,75.08,948000
1,0,0,0,0,5,1,125,69.02,760000
1,0,0,0,0,5,1,117,52.03,636000
1,0,0,0,0,5,2,114,52.06,600000
1,0,0,0,0,6,1,151,60.01,1010000
1,0,0,0,0,4,1,90,77.07,770000
1,0,0,0,0,3,1,64,63.09,509000
1,0,0,0,0,3,1,67,61.02,511000
1,0,0,0,0,3,1,64,62.04,470000
1,0,0,0,0,4,1,84,61.08,530000
1,0,0,0,0,4,1,105,61.1,760000
1,0,0,0,0,4,1,104,61.07,728000
1,0,0,0,0,4,1,84,63.07,498000
1,0,0,0,0,4,1,83,63.06,610000
1,0,0,0,0,4,1,84,63.09,588000
1,0,0,0,0,4,2,105,68.04,810000
1,0,0,0,0,4,1,102,74.02,705000
1,0,0,0,0,4,1,107,68.04,688000
1,0,0,0,0,4,1,103,68.04,690000
1,0,0,0,0,4,1,103,68.04,630000
1,0,0,0,0,4,1,103,68.01,700000
1,0,0,0,0,4,1,95,87.06,958000
1,0,0,0,0,4,1,103,68.04,738000
1,0,0,0,0,4,2,95,87.05,1088000
1,0,0,0,0,4,1,88,50.04,438888
1,0,0,0,0,5,1,121,63.03,838000
1,0,0,0,0,5,1,121,63.04,785000
1,0,0,0,0,5,1,121,62.1,940000
1,0,0,0,0,5,2,131,64.05,960000
1,0,0,0,0,5,1,121,63.11,780000
1,0,0,0,0,5,1,121,68.04,900000
1,0,0,0,0,6,2,163,63.02,1270000
1,0,0,0,0,6,1,144,68.05,1088000
1,0,0,0,0,6,1,147,68.04,1100000
1,0,0,0,0,6,1,144,68.04,968000
1,0,0,0,0,6,1,149,68.01,1050000
1,0,0,0,0,6,1,149,67.11,1080000
1,0,0,0,0,6,1,149,67.11,970000
1,0,0,0,0,6,1,149,67.11,970000
1,0,0,0,0,4,2,100,76.11,820000
1,0,0,0,0,1,1,31,51,240000
1,0,0,0,0,2,1,34,47.03,270000
1,0,0,0,0,3,1,59,47.03,358000
